user_id,posted,recommend
getMemMeED,2014-10-18,True
76561198081503737,2015-11-11,True
76561198085383067,2014-08-30,True
syluxe,2013-12-15,False
Hatixon,2015-10-20,False
Hatixon,2014-12-21,True
Hatixon,,True
Hatixon,2015-08-11,True
Hatixon,2015-03-05,True
Hatixon,2015-01-07,True
Pete14081,2014-10-11,True
76561197993210440,2015-03-18,True
76561198059572487,2015-08-28,True
76561198083950687,,True
tarooo_xd,2015-12-20,False
tarooo_xd,2015-12-10,True
76561198066051722,2014-06-21,True
76561198066051722,2015-04-01,True
76561198066051722,2014-06-24,True
76561198066051722,2014-05-06,True
XcentriK,2015-07-09,True
XcentriK,2014-01-20,True
chaoswrecker889,,True
chaoswrecker889,,True
chaoswrecker889,2015-04-16,True
76561198153975662,2015-03-28,True
thebigchiklis,2013-12-29,True
thebigchiklis,2014-06-23,False
thebigchiklis,2015-09-10,True
HaxterWTF,2014-08-11,True
HaxterWTF,2015-06-10,True
ccmmpp,2014-11-03,True
76561198044831412,2015-03-24,True
76561198044831412,2014-01-06,True
HaydOS_,,True
HaydOS_,2014-10-12,True
HaydOS_,2015-04-28,True
HaydOS_,2014-10-12,True
HaydOS_,,True
Haydosnub,2014-11-02,True
Haydosnub,2013-12-30,True
Haydosnub,2014-01-30,True
Haydosnub,,True
Haydosnub,2013-12-30,True
76561198068811202,2015-04-13,True
Hayz93,2015-02-06,True
DogHog,2015-11-06,True
DogHog,2015-04-06,True
HazardousRusty,,True
HazardousRusty,2015-12-31,True
HazardousRusty,2015-11-06,False
HazardousRusty,2015-07-31,True
HazardousRusty,2015-07-27,False
hazegaminghd2014,2014-11-29,True
HaZeFaMe,2015-11-26,True
HaZeFaMe,2015-11-14,True
HaZeFaMe,2015-10-29,True
HaZeFaMe,2015-10-26,True
Hazgrid,2014-11-26,True
Hazgrid,2014-08-25,True
Hazgrid,2014-01-18,True
Hazgrid,2013-12-14,True
Hazgrid,2013-04-03,True
Hazgrid,2012-10-11,True
Hazgrid,2011-12-31,True
Hazgrid,2011-05-28,True
hazz2468,2014-12-15,True
hazz2468,2015-07-19,True
hazz2468,2015-04-27,True
bigHAZZApreb,2015-02-13,True
76561197982685987,,True
76561197982685987,2015-12-26,True
76561197982685987,2014-07-20,True
76561197982685987,2014-07-17,True
76561197982685987,2014-07-02,False
76561197982685987,2014-01-25,False
76561197982685987,2013-12-23,True
76561197982685987,2013-12-23,True
76561198079033308,2015-12-12,True
ultimatefaggotwow,2014-01-28,True
ultimatefaggotwow,,True
ultimatefaggotwow,2015-06-27,False
ultimatefaggotwow,2014-11-22,True
ultimatefaggotwow,2014-01-31,True
ultimatefaggotwow,,True
ultimatefaggotwow,,False
ultimatefaggotwow,,False
ultimatefaggotwow,2015-02-10,True
792149214942194912,2014-01-02,True
792149214942194912,2014-01-19,False
ZECOWPOCALYPSEHAZSTARTEDZ,,False
ZECOWPOCALYPSEHAZSTARTEDZ,2014-01-31,True
76561198043451293,2012-08-03,True
76561198075452263,2015-11-06,True
76561198075452263,2014-07-04,True
76561198075452263,2014-11-22,True
76561198075452263,2014-04-17,True
76561198054427227,2014-06-28,True
carlosjames64,,False
carlosjames64,2015-12-13,True
carlosjames64,,True
carlosjames64,2014-11-29,True
Headlessone,,True
Headlessone,2015-04-05,False
Headlessone,2014-02-15,True
headshotboom,2013-12-22,True
bertil399,2014-02-03,True
bertil399,2014-03-12,True
bertil399,2014-03-12,True
bertil399,2013-12-13,True
bertil399,,False
bertil399,2014-02-03,True
bertil399,,True
HeardTangent,2015-06-27,True
76561198011766768,2013-12-18,True
joeniel,2013-12-10,True
heavybinary,,True
heavybinary,,False
yashitya,,True
76561198075565282,,True
76561198075565282,2014-04-19,True
76561198075565282,,False
76561197997197174,,False
76561197997197174,2015-02-23,False
76561197997197174,2015-02-09,True
76561197997197174,2014-10-08,True
76561197997197174,2013-12-02,True
76561197997197174,2013-11-27,True
76561197997197174,2013-11-27,True
76561198072916829,,True
fuccboihectic,2014-05-30,False
fuccboihectic,,True
fuccboihectic,2014-05-09,True
fuccboihectic,2014-10-20,True
fuccboihectic,2014-07-27,False
fuccboihectic,2015-10-29,False
fuccboihectic,2015-02-20,True
fuccboihectic,2014-11-24,True
fuccboihectic,2014-07-14,True
76561198072591408,2015-02-03,True
76561198072591408,2013-06-02,True
_Reign,2013-09-15,True
76561198068549495,2014-07-09,True
porrada,2015-12-20,True
Heisenberg1911,2013-12-02,True
heisenbergZue,2014-11-14,True
ImJustPro,,False
Helakarian-Randomossity,2015-01-19,True
mlklokodeitanhaem,2014-09-12,True
76561198059399607,2015-06-13,False
76561198059399607,2015-07-17,True
76561198054538030,,True
76561198050619485,2013-12-25,True
76561198080171929,2014-12-23,True
thehellerphant,2013-12-10,True
thehellerphant,2014-01-12,True
76561198077266421,2014-12-26,True
76561198026641932,2014-06-21,True
76561198026641932,2014-06-21,True
deandri,2015-11-26,True
Piratedave11,2015-06-21,True
76561198039290125,2014-06-20,True
76561198072460153,2014-03-07,True
76561198072460153,2014-04-04,True
76561198072460153,2013-12-03,True
76561198068274264,,False
henarky,2013-12-15,False
henarky,2011-03-22,True
nxhng25,2014-12-21,True
henrezy,,True
henrikingi,,True
76561198047779266,2014-10-20,True
76561198084762125,2014-09-24,True
76561198106882938,2014-04-03,True
henzo800,,True
henzo800,,True
antidamage,,True
antidamage,,False
antidamage,,True
antidamage,2015-04-24,False
antidamage,,False
antidamage,,False
antidamage,2015-06-27,False
antidamage,,True
antidamage,2013-08-15,True
herio,2014-02-03,False
herio,2014-08-21,False
herio,2015-04-15,True
herio,2014-03-13,False
herio,2014-04-09,True
bullshitstories,2014-12-19,True
bullshitstories,2014-12-19,True
76561198096849086,2015-12-13,True
76561198096849086,2015-06-01,True
76561198096849086,2015-06-01,True
76561198096849086,2015-06-01,True
76561198096849086,2014-08-02,True
76561198096849086,2014-07-01,True
76561198096849086,2014-07-01,True
76561198055179537,2014-02-08,True
drkrise,2015-09-18,False
76561198069297632,2014-01-07,True
76561198069297632,2015-11-14,True
hessink,2015-12-22,False
hessink,2015-10-23,False
S35,2015-04-15,True
S35,,True
S35,2013-12-16,True
S35,2015-11-22,True
S35,2014-04-20,False
S35,2012-10-15,True
sadbadvlad,2014-03-08,True
sadbadvlad,2013-03-22,True
76561198038296985,2015-06-21,True
76561198078986224,2014-05-05,True
76561198078986224,2014-03-05,True
76561198062214332,2014-03-03,True
76561198079660911,2014-07-04,True
76561198041340133,2014-10-26,True
76561198041340133,2014-10-26,True
76561198041340133,2014-10-26,False
76561198041340133,2014-10-26,False
76561198064062862,2014-07-12,True
76561198064062862,2015-01-02,True
76561198064062862,2015-01-02,True
76561198084658226,2014-02-08,True
76561198084394317,2015-02-03,True
76561198086302347,,True
76561198062625286,,True
bzr9000,2013-12-22,True
bzr9000,2014-02-06,True
bzr9000,2013-11-21,True
76561198050540147,2015-02-10,False
76561198050540147,2014-11-23,True
76561198050540147,,False
76561198050540147,2014-11-22,True
76561198050540147,2014-11-19,True
76561198050540147,2014-05-26,False
76561198050540147,2013-12-29,True
juelino,2014-01-02,True
AlexHowie,2015-12-24,True
turbogranny,2014-01-16,True
longinus,2014-10-02,False
longinus,2014-07-13,True
longinus,2014-06-22,True
longinus,2014-04-23,True
longinus,2014-03-29,True
longinus,2014-03-29,True
longinus,2014-03-16,True
longinus,2014-03-12,True
longinus,2013-09-23,True
76561198078649960,2013-03-19,True
Tekaru5009,2013-12-21,True
HinataLAD,2015-06-16,True
HinataLAD,2014-12-26,True
HinataLAD,2014-04-13,True
76561198009002611,,False
76561198070086431,2014-07-07,True
76561197994404273,2015-11-01,True
hippontherun,2015-01-17,True
hippontherun,2014-10-10,True
hippontherun,2014-06-21,True
76561198057784617,2015-06-15,False
76561198057784617,2015-01-12,True
76561198057784617,2014-09-06,True
76561198057784617,2014-05-31,True
76561198057784617,2014-05-05,True
76561198057784617,2014-02-14,True
76561198057784617,2013-07-26,True
76561198057784617,,False
76561198077658105,2015-06-07,True
76561198077658105,2013-12-19,True
AnEvilReindeer,2014-09-02,True
AnEvilReindeer,2014-08-05,False
AnEvilReindeer,2014-10-04,True
AnEvilReindeer,2014-08-01,False
76561198027925839,,False
thisurlisaspah,2013-12-28,True
76561198064491730,2014-11-29,True
76561198042465147,2014-08-25,True
76561198042465147,2015-03-15,True
76561198042465147,2015-02-21,True
76561198042465147,2015-01-10,True
76561198042465147,2014-06-28,False
MrBambi2,,True
MrBambi2,,True
MrBambi2,,True
MrBambi2,,True
MrBambi2,,True
MrBambi2,,True
MrBambi2,,True
MrBambi2,2013-12-14,True
76561198151519460,2014-12-14,True
HItzzzy,2014-03-30,True
76561198090658129,2015-05-07,True
76561198090658129,,True
crazyman3476,2015-04-19,True
xwang,2015-11-20,True
xwang,,False
xwang,,True
76561198034888931,2015-06-10,True
76561198034888931,,True
76561198034888931,,True
76561198034888931,2015-02-10,True
76561198034888931,2014-09-05,True
76561198034888931,2013-10-13,True
Sk8erboiHongKong,,True
Hobgoblin101,2014-07-19,True
Hobgoblin101,2014-07-07,True
Hobgoblin101,2014-04-11,True
Hobgoblin101,2014-03-16,True
Hobgoblin101,2015-06-18,True
Hobgoblin101,2015-06-18,True
Hobgoblin101,2015-06-18,True
Hobgoblin101,2015-06-18,True
Hobgoblin101,2014-08-01,True
76561198073676219,2015-04-08,True
76561198066303619,2014-06-10,True
jononopeavi,2014-07-31,True
holyblade98,2013-12-12,True
holyblade98,,True
holyblade98,2013-12-01,True
76561198094944801,2014-04-11,True
infidllrone,2015-08-14,True
infidllrone,2015-08-14,True
76561198064687309,,True
76561198069615116,2014-10-31,True
76561198087184731,2014-02-10,True
76561198087184731,2014-02-08,True
76561198087184731,2014-02-06,True
JonHT,,True
JonHT,,True
JonHT,,True
76561198077889162,2013-11-29,True
76561198077889162,2014-07-16,True
76561198077889162,2014-05-04,True
76561198077889162,2014-04-11,True
76561198014910012,2013-12-31,True
76561198057175454,2014-06-25,True
76561198069159558,2014-07-12,True
76561198069159558,,False
76561198080709252,2015-09-19,True
76561198063801454,2015-07-01,True
DrJWATSON,2014-09-04,True
horizon1101,2015-07-04,True
horizon1101,2015-06-26,True
horizon1101,2014-12-19,True
76561198058364847,2014-07-25,True
Ghastkiller,2014-01-01,True
HorrorSympathy,2015-11-07,True
HorrorSympathy,2015-12-25,True
76561198087597289,2014-04-19,True
ttavr0h,2012-08-13,True
quillomanar,,True
quillomanar,2014-09-26,True
quillomanar,2015-05-09,False
quillomanar,2015-07-12,True
quillomanar,2014-06-22,True
quillomanar,2014-04-14,True
quillomanar,2013-12-07,True
PinkMarshmellow,2014-07-28,True
76561198024130541,,False
houley,,True
Hound-Kun,2014-12-31,True
housty8,,True
TheRealSiman,2015-06-19,False
howsitgoinaz,,True
76561198061503100,2014-10-16,False
76561198054147740,2014-09-25,True
76561198054147740,2014-10-23,True
76561198084739540,2014-01-21,True
76561198084739540,2013-12-22,True
76561198084739540,2015-01-16,True
76561198084739540,2014-07-01,True
76561198084739540,2014-04-17,True
76561198064031649,2015-09-14,True
76561198088045830,2014-12-12,True
arzardpavlou,2015-12-19,True
76561198069989472,2014-01-17,True
hubzee,,True
hubzee,2014-11-27,True
hubzee,2014-06-18,True
TriggerHappyCat,2013-12-18,True
TriggerHappyCat,2013-11-25,True
76561198052282061,,True
FD_GOD_BR,2015-10-31,True
FD_GOD_BR,2015-06-19,False
FD_GOD_BR,2015-01-01,True
FD_GOD_BR,2014-09-24,True
nayrob,2014-06-30,True
LVURFR3NZ,2014-04-22,False
LVURFR3NZ,,False
killerinkk,2015-12-23,True
killerinkk,,True
killerinkk,,True
killerinkk,2014-12-29,True
76561198053676746,2015-09-05,True
76561198073339163,2015-07-17,True
76561198075202352,2014-03-22,True
76561198075202352,2012-12-21,True
76561198075202352,,True
76561198075202352,2012-11-24,True
76561198085788881,2013-12-28,True
76561198085788881,2015-09-26,True
76561198085788881,2013-09-16,True
76561198085788881,2014-06-30,True
76561198085788881,2013-12-18,True
76561198085788881,2013-11-01,True
76561198097641296,,True
76561198097641296,,True
76561198097641296,,True
76561198097641296,,True
76561198097641296,,True
76561198097641296,,True
76561198098802468,2015-09-15,True
76561198098802468,2015-08-15,True
76561198114151170,2014-09-13,True
Spooky4me,2014-01-09,True
Spooky4me,2013-04-20,True
Spooky4me,2013-04-17,True
Spooky4me,2013-04-04,True
Spooky4me,2013-03-15,True
Spooky4me,2013-01-24,True
Spooky4me,2012-12-24,True
76561198072096094,2015-12-15,True
76561198065322874,2014-06-29,True
76561198065322874,2014-06-28,True
76561198054259245,2014-07-10,True
KIEZ5823,2014-05-01,True
KIEZ5823,2014-05-01,True
KIEZ5823,2014-04-05,True
KIEZ5823,2014-03-24,True
KIEZ5823,2014-02-22,True
KIEZ5823,,True
KIEZ5823,,True
KIEZ5823,,True
KIEZ5823,2014-09-13,True
76561198063574982,2014-07-18,True
hungryhungryhitler,2014-03-24,True
HunteR_au,2015-10-31,True
irongladiator,2014-03-04,True
1337hunter,,True
hunterkiller247,2015-02-08,False
hunterkiller247,2015-06-12,False
hunterkiller247,2013-06-16,True
hunterkiller247,2015-09-19,False
hunterkiller247,2014-02-19,False
hunterkiller247,2015-08-02,False
hunterkiller247,,False
76561198077638723,2014-07-09,True
76561198077638723,2013-04-27,True
76561198022931413,2014-06-27,True
Huntux915,2014-12-06,True
Huntux915,2014-01-14,True
Huntux915,2015-06-13,True
Huntux915,2015-02-08,False
Huntux915,2014-12-31,True
Huntux915,2014-06-24,False
urafookingretardm8,2015-03-13,True
kuangbiao,2014-06-30,True
kuangbiao,2013-10-28,True
combatente02,2013-05-16,True
mypros,2013-11-12,True
76561198104700278,2014-12-07,True
76561198104700278,2014-01-31,True
76561198085004526,2014-05-15,True
Hyghrize,,True
76561198156757844,,True
fullysik75,2014-09-26,True
hypermemes,2015-06-10,True
ERROR_LT,2013-11-29,True
ERROR_LT,2012-11-24,True
ERROR_LT,2013-11-16,True
ERROR_LT,,True
ERROR_LT,2015-02-23,True
76561198054447419,,True
hyperion_7312,2015-11-15,True
hyperion_7312,2015-07-12,True
hyperion_7312,2013-11-29,True
76561198084554557,2015-03-20,True
76561198084554557,2013-12-06,True
Hype_R,2013-12-11,True
Hype_R,,True
Hype_R,2013-12-11,True
Hype_R,2014-05-27,True
Hype_R,2014-01-12,True
76561198051878549,2014-05-16,False
MrSmash,2015-12-21,True
iSlendy,2015-07-07,True
112asdasfasdasd,2015-04-14,True
76561198291759171,,True
76561198008725628,2015-08-31,True
76561198087594857,2013-11-25,True
danielbook,2015-04-05,True
mulamine,2015-07-01,True
iamgassy,2015-08-10,True
76561198082751450,2015-03-26,True
76561198088140468,2015-11-15,True
ngamerftw,2014-11-18,True
ngamerftw,2014-05-19,True
76561198061357304,2015-09-04,True
76561198061357304,2015-05-14,True
76561198061357304,,True
76561198061357304,2015-10-25,True
76561198061357304,2015-08-30,True
76561198061357304,2015-08-29,False
76561198061357304,2015-05-29,True
76561198058418029,,False
76561198058418029,2015-08-25,True
76561198058418029,2015-07-20,True
76561198058418029,2015-01-21,True
76561198058418029,2014-12-12,True
76561198058418029,2014-09-22,True
76561198058418029,2014-05-29,True
Conkaface,2014-06-04,True
Conkaface,2014-07-07,True
Conkaface,2014-11-24,True
76561198074377542,,False
76561198074377542,,False
76561198074377542,2015-12-22,True
76561198074377542,2015-12-18,True
76561198074377542,2015-11-01,True
76561198074377542,2015-03-27,False
76561198081354604,2015-01-20,True
jettimon,2014-08-25,True
jettimon,2014-06-08,True
jettimon,2015-05-31,True
jettimon,2015-03-02,True
jettimon,2014-01-12,True
jettimon,2013-12-27,True
jettimon,2015-05-31,True
jettimon,,True
76561198078913326,,True
76561198078913326,,False
httpPSGareBADsameASarsenal,2014-07-01,True
httpPSGareBADsameASarsenal,2014-07-01,True
76561198018739984,2013-12-21,True
76561198018739984,2015-12-31,True
76561198018739984,2014-09-09,True
76561198018739984,2015-03-26,False
76561198018739984,2015-10-05,True
76561198018739984,2013-12-26,True
76561198018739984,2013-11-28,True
76561198081454953,2014-04-20,True
76561198081454953,2014-04-20,True
76561198081454953,2014-04-06,True
Kaizhi2000,2015-06-25,True
australianturtlelover,2014-01-23,True
PostmanPot,2014-12-07,True
PostmanPot,2014-01-08,True
PostmanPot,2014-09-05,True
martiantrain,,True
martiantrain,2015-04-09,True
Anhus,2015-02-23,True
76561198079632362,2014-07-15,True
quoilo,2014-08-01,True
quoilo,2014-07-14,True
76561198043936220,2015-06-14,True
Flabberdab,2013-04-15,True
Flabberdab,2014-02-05,True
76561198069617739,2014-11-08,True
76561198069617739,2014-09-12,True
76561198069617739,2014-07-18,True
76561198069617739,2014-10-25,False
76561198069617739,,True
76561198069617739,2014-12-13,True
76561198069617739,2014-09-26,False
76561198066371178,2015-09-14,True
76561198066371178,2015-10-06,True
76561198066371178,2015-02-06,True
SyvWolf,2014-07-30,True
SyvWolf,,True
SyvWolf,2014-02-26,True
SyvWolf,,True
SyvWolf,,True
SyvWolf,2015-10-03,True
76561198074242550,2015-12-28,True
76561198074242550,2015-04-23,True
GamekungX,,True
GamekungX,2014-09-14,True
lmarcegb,2014-04-06,True
lmarcegb,2014-01-11,True
lmarcegb,2014-06-01,True
Fanastic_Fox0906,,True
commander_cong,2014-06-10,True
swinkymalinky,2014-06-17,True
swinkymalinky,2014-06-17,True
swinkymalinky,2014-06-17,True
swinkymalinky,2014-01-01,True
swinkymalinky,2014-06-17,True
mindthitiyos,2015-07-06,True
GoonzaalooX,2014-07-02,True
GoonzaalooX,2014-07-02,True
GoonzaalooX,2014-09-04,False
GoonzaalooX,,True
GoonzaalooX,2015-12-29,False
GoonzaalooX,2015-07-10,False
GoonzaalooX,2014-02-24,True
GoonzaalooX,2013-02-10,True
76561198013199787,2014-01-07,True
76561198098673552,,True
76561198124366634,2014-08-02,True
76561198075568730,2014-09-29,True
76561198075568730,2014-06-28,True
76561198067630059,2015-03-24,True
76561198067630059,2015-03-24,True
76561198067630059,2015-01-10,True
76561198113994865,2015-01-30,True
iamsogoingtodie,2015-10-07,True
76561198047597986,2014-06-30,True
iAndrewT,2015-01-15,True
76561198142270955,,True
ice32179,,True
ice32179,2015-10-13,True
Z3LD4,,True
Z3LD4,2015-12-21,True
icedragonlord88,2015-11-02,True
Shaun9112,2014-02-01,False
IceBergs,2015-05-12,True
IceBergs,2015-04-23,False
IceBergs,2015-04-18,False
IceBergs,2015-11-04,False
IceBergs,2015-04-18,False
IceBergs,2015-03-19,False
murilopr,,True
murilopr,2015-06-12,True
76561198071175932,2012-09-13,True
76561198075850899,2015-08-15,True
76561198075850899,2014-07-26,True
76561198075850899,2014-07-18,True
76561198075850899,2013-12-13,True
IcedRaven,,True
IcedRaven,,True
IcedRaven,,False
76561198078610122,,True
76561198008895770,2015-03-19,True
76561198008895770,,False
76561198008895770,,False
76561198008895770,,True
76561198008895770,2014-04-24,True
JustIcey,2014-01-07,True
ICe_maN_Tom,2013-12-01,True
ICe_maN_Tom,2013-12-30,True
76561198056331727,2015-11-02,True
76561198057845832,,True
76561198057845832,2015-06-18,True
76561198057845832,,True
76561198067438198,,True
triangless,2015-06-21,True
triangless,,False
triangless,2015-06-07,True
triangless,2014-04-04,True
triangless,2015-06-13,False
76561198039328471,2015-05-22,True
76561198039328471,2014-01-20,True
IgorHM,2015-07-07,True
IgorHM,2015-07-12,False
76561198064876158,2013-12-02,True
76561198047907062,2014-07-08,True
ihasMUFFINSWAG,2015-12-16,True
76561198068605419,,True
76561198091177154,,True
IIPaperPlateII,2013-12-28,True
IIPaperPlateII,2015-11-06,True
IIPaperPlateII,2014-02-09,False
iiWill,2014-12-28,True
TheLichQueen,2015-11-26,True
TheLichQueen,2015-01-01,True
TheLichQueen,,True
Spik_eey,2013-12-22,True
76561197996768219,,False
76561198095337381,2015-05-23,True
76561198095337381,,True
76561198095337381,2014-12-07,True
76561198018577288,2015-01-02,True
76561198062988175,2013-02-02,True
76561198062988175,2015-12-20,True
ilostmypokeballs,2014-07-24,True
c6s,2013-12-12,True
ONIEK25,,True
ONIEK25,,True
ONIEK25,2015-12-18,True
ONIEK25,2015-06-05,False
76561198038734710,2014-07-26,True
LordMemestar,,True
76561198077655117,,True
76561198091043690,2015-12-13,True
76561198069620444,2015-09-10,True
nivek5,2015-01-21,True
76561198035565631,2015-04-10,True
76561198033429149,2014-02-05,True
76561198033429149,2015-04-06,False
76561198033429149,2015-07-19,True
76561198033429149,2015-11-27,True
76561198033429149,2014-06-07,False
76561198033429149,2013-05-17,True
76561198051086356,2014-02-15,True
brizzlys,2015-02-07,True
brizzlys,2013-01-04,True
brizzlys,2015-02-07,True
brizzlys,2015-02-07,True
brizzlys,2015-02-07,True
ezratm14,,True
ezratm14,,True
ezratm14,,True
ezratm14,2014-03-08,True
ezratm14,2014-01-16,True
ezratm14,2013-11-30,True
76561198098295542,2014-06-26,True
immunity,2010-12-15,True
immunity,2014-06-12,False
immunity,2013-12-30,True
immunity,2013-06-22,True
immunity,2013-06-03,True
immunity,2012-10-14,True
immunity,2012-07-12,True
immunity,2011-07-22,True
immunity,2010-12-15,True
76561198022619021,2015-04-17,True
76561198070180161,2014-08-01,True
TR13180,2015-01-31,True
ImSeGarner,,True
ImSeGarner,2012-08-14,True
76561198055088329,2015-08-26,True
76561198019917406,,False
76561198019917406,2015-09-20,False
76561198053667228,2015-06-29,True
76561198086140906,,True
76561198086140906,2015-12-25,False
Incendius,2014-05-30,True
76561198002127153,2014-10-16,True
76561198002127153,2015-06-08,True
76561198002127153,2015-06-08,True
76561198002127153,2015-05-23,True
76561198002127153,2015-01-04,True
76561198002127153,2014-12-24,True
76561198002127153,2014-12-05,True
76561198050173375,2015-08-07,True
76561198066131731,2013-07-21,True
indiegameplus,2014-11-26,True
indiegameplus,2013-10-08,True
76561198024701418,2013-12-27,True
76561197992272514,2014-06-25,True
76561198044756744,2014-12-03,False
76561198044756744,2014-06-06,True
InferNAAAL,2014-02-06,True
InferNAAAL,2015-08-27,True
InferNAAAL,2015-03-17,True
InferNAAAL,2013-09-06,True
INFERNOpineapple,2014-01-02,True
INFERNOpineapple,2014-01-02,True
INFERNOpineapple,2014-01-02,False
INFERNOpineapple,2014-01-02,True
INFERNOpineapple,2013-12-25,True
INFERNOpineapple,2013-12-24,True
INFERNOpineapple,2013-12-24,True
INFERNOpineapple,2013-12-24,False
INFERNOpineapple,2013-12-24,True
INFERNOpineapple,2013-11-11,True
infin15,,True
infin15,2014-12-04,True
infin15,2014-12-04,True
infin15,2014-11-28,True
infin15,2013-06-27,True
76561197974875094,2013-12-27,True
76561197974875094,2014-03-16,True
76561197974875094,2014-01-03,True
76561197974875094,2013-09-30,True
ThatLevelOfMastery,2014-06-24,True
ThatLevelOfMastery,2014-04-16,True
ThatLevelOfMastery,2014-02-08,True
ThatLevelOfMastery,2013-11-27,True
66d,2015-06-20,True
66d,2014-05-15,True
InfyIsCool,,True
InfyIsCool,2015-09-02,True
gamerkung1,,False
gamerkung1,,True
gamerkung1,,True
gamerkung1,,False
gamerkung1,,True
76561198043474528,2015-12-24,True
76561198049088443,2015-02-06,True
thadz,2014-09-16,True
thadz,2014-01-03,True
thadz,2013-12-12,False
INKSE7EN,2015-11-09,True
inmater,2015-11-23,True
inmater,2015-12-23,True
76561198111311213,2015-01-25,True
76561197985389455,2011-12-27,True
76561197985389455,2015-10-06,True
76561197985389455,2013-07-16,True
76561197985389455,2011-07-03,True
innocentguy,2015-10-17,True
innocentguy,2015-08-17,True
innocentguy,2015-08-17,True
innocentguy,2015-10-17,True
76561198059653682,2014-12-16,True
76561198059653682,,True
76561198059653682,2014-09-13,True
76561198047525161,2015-07-01,True
76561198037738584,2015-12-31,True
76561198037738584,2015-06-14,True
76561198078496387,2014-06-21,True
FuckAlex,2015-12-01,True
FuckAlex,2014-12-18,True
FuckAlex,2014-03-02,True
76561198081062889,2014-06-27,True
76561198081062889,2014-06-15,True
76561198081062889,,True
76561198081062889,2014-11-10,True
76561198028041619,2014-02-22,True
mrbaconstrips,2013-12-21,True
2828838282,2014-03-21,True
76561198042121637,2014-12-28,True
IAMDESTRUCTOR,2014-04-14,True
IAMDESTRUCTOR,2013-12-23,True
Invaderzim58,2014-05-28,False
Invaderzim58,2015-01-02,False
Invaderzim58,2014-12-24,True
Invaderzim58,2014-12-22,True
76561198167411513,2015-11-01,True
--ionex--,,True
--ionex--,2015-08-15,True
76561198060316305,,True
76561198060316305,2013-12-07,True
ipaqmaster1,2015-10-15,True
ipaqmaster1,2014-08-15,True
ipaqmaster1,2014-05-04,True
SickZoid,2014-03-31,True
XarxesTheSecond,2013-01-19,True
XarxesTheSecond,2013-01-07,True
XarxesTheSecond,,False
76561198074783932,,True
Kael_Lee,2015-01-04,True
Kael_Lee,2015-01-03,True
yakyakmoo,,True
ironhead,2015-12-30,True
IronMoose,2013-09-22,True
IRunWithScissors,2015-08-31,True
BigBlackGayJewishGypsy,2013-12-23,True
76561198077882964,2014-09-21,True
76561198077882964,2014-02-04,True
76561198078313841,,True
76561198078313841,,True
76561198078313841,2014-02-09,True
935462400,2014-06-25,True
76561198070552548,2014-06-20,True
76561198017709385,2014-02-19,True
DylanHimself,2015-06-20,True
DylanHimself,,True
DylanHimself,2014-07-04,True
DylanHimself,2012-07-17,True
DylanHimself,2011-08-14,True
theit7,,True
theit7,,True
theit7,2013-11-28,True
theit7,2011-12-17,True
76561198085728306,2014-01-01,True
76561198090898725,2015-08-31,True
TheTrollScript,2014-10-05,True
TheTrollScript,2014-10-16,True
TheTrollScript,2014-10-20,True
TheTrollScript,2014-10-16,True
TheTrollScript,2014-05-16,True
76561198071781219,2014-11-02,True
helau,2015-11-25,False
helau,,True
helau,,True
helau,,True
MIN31496,2014-01-17,True
MIN31496,2014-11-22,True
MIN31496,2014-01-17,True
MIN31496,2014-01-17,True
ONyMi,2015-01-31,True
ItsKawaiiSenpai,2014-04-01,True
ItsKawaiiSenpai,2012-08-30,True
ItsKawaiiSenpai,2015-07-06,True
theepichunter,2015-08-29,True
theepichunter,2014-07-29,True
theepichunter,2014-02-24,True
76561198073147242,2015-07-01,True
76561198156066297,2015-12-02,True
76561198060459594,2014-06-13,True
76561198075205060,,False
76561198075205060,2015-11-05,True
UWOTM8420QUICKSCOPEUMATE,2013-10-19,True
itsfilfyd,2015-07-09,True
itsfilfyd,2015-06-02,True
itsfilfyd,2014-10-20,True
itsfilfyd,2014-10-08,True
itsfilfyd,2014-10-08,True
itsfilfyd,2014-10-05,True
itsfilfyd,2014-10-03,True
itsfilfyd,2014-09-26,False
itsfilfyd,2014-07-06,True
itsfilfyd,2014-06-10,True
ItsPao741,2013-12-21,True
SuspiciousSteam,2015-08-14,True
SuspiciousSteam,2014-02-12,True
SuspiciousSteam,2015-10-21,True
SuspiciousSteam,2015-07-10,True
SuspiciousSteam,2015-07-01,True
76561198040747260,2015-06-10,True
76561198096736743,2015-06-03,True
76561198096736743,2015-05-24,True
76561198096736743,2015-02-01,True
76561198096736743,2015-02-01,True
76561198096736743,2015-02-01,True
76561198096736743,2015-02-01,True
76561198096736743,2015-02-01,True
76561198096736743,2015-01-31,True
76561198096736743,2015-01-31,True
76561198075231791,2015-03-26,True
76561198075231791,2015-02-19,True
76561198093240797,2014-12-20,False
76561198132628363,2014-04-25,True
IzaiahSalter,2015-06-10,False
Izaiby,2013-12-20,True
Izaiby,2014-09-20,True
76561198180904743,2015-07-28,True
76561198048712102,2014-11-14,True
76561198048712102,,True
76561198048712102,2015-05-30,True
I_am_lion,,True
I_am_lion,2013-10-11,True
76561198047515235,2015-05-30,True
76561198047515235,2013-11-15,True
76561198076701454,2013-12-26,True
76561198076701454,2013-10-12,True
76561198076701454,2014-07-22,True
76561198076701454,2013-12-11,True
